ISCL,Class,Tons,Mech,Place,Pilot,Score
IS,Medium,50,Crab,60, panzerotto,2056.0
IS,Medium,50,Crab,61, Deemer,2044.0
IS,Medium,50,Crab,62, valkulon,2029.0
IS,Medium,50,Crab,63, Flyby215,2028.0
IS,Medium,50,Crab,64, Leaddownrange,2011.0
IS,Medium,50,Crab,65, TioLancaster,2010.0
IS,Medium,50,Crab,66, Noble-Three,2005.0
IS,Medium,50,Crab,67, NSallaNuto,1983.0
IS,Medium,50,Crab,68, KoDiac42,1972.0
IS,Medium,50,Crab,69, Kampfiltis,1966.0
IS,Medium,50,Crab,70, INAPPROPRIATE BEHAVIOR,1945.0
IS,Medium,50,Crab,71, rockzzzzz,1941.0
IS,Medium,50,Crab,72, Ishishi,1934.0
IS,Medium,50,Crab,73, Black Hymn,1928.0
IS,Medium,50,Crab,74, Cyborx,1923.0
IS,Medium,50,Crab,75, Major Morgan Kell,1921.0
IS,Medium,55,Enforcer,1, Sir Helbrecht,3838.0
IS,Medium,55,Enforcer,2, psichih0lic,3322.0
IS,Medium,55,Enforcer,3, Black Dreamer,3268.0
IS,Medium,55,Enforcer,4, oOVisibleOo,3235.0
IS,Medium,55,Enforcer,5, Dungeon Keeper,3223.0
IS,Medium,55,Enforcer,6, MaxFool,3211.0
IS,Medium,55,Enforcer,7, LordSkyKnight,3004.0
IS,Medium,55,Enforcer,8, Phlaago,2959.0
IS,Medium,55,Enforcer,9, Darkhorse045,2925.0
IS,Medium,55,Enforcer,10, theToxy,2836.0
IS,Medium,55,Enforcer,11, Kristof McEgan,2805.0
IS,Medium,55,Enforcer,12, LegioIV,2742.0
IS,Medium,55,Enforcer,13, Schroedingers Hat,2727.0
IS,Medium,55,Enforcer,14, jjyn,2715.0
IS,Medium,55,Enforcer,15, El Nota,2710.0
IS,Medium,55,Enforcer,16, GoodTry,2685.0
IS,Medium,55,Enforcer,17, Frozen Spirit Jac,2646.0
IS,Medium,55,Enforcer,18, Dithiolium,2620.0
IS,Medium,55,Enforcer,19, greedygoose,2598.0
IS,Medium,55,Enforcer,20, DropshipPilot,2590.0
IS,Medium,55,Enforcer,21, Modcomplex,2578.0
IS,Medium,55,Enforcer,22, Lorginir,2570.0
IS,Medium,55,Enforcer,23, Roachmaster,2552.0
IS,Medium,55,Enforcer,24, rYan666,2545.0
IS,Medium,55,Enforcer,25, Meltro,2535.0
IS,Medium,55,Enforcer,26, Tirant Lo Blanc,2534.0
IS,Medium,55,Enforcer,27, M4sterFl4sh,2528.0
IS,Medium,55,Enforcer,28, asavisio,2502.0
IS,Medium,55,Enforcer,29, MT Slayer,2490.0
IS,Medium,55,Enforcer,30, Igor Kozyrev,2478.0
IS,Medium,55,Enforcer,31, Andrew NG7,2463.0
IS,Medium,55,Enforcer,32, darthJaeger,2447.0
IS,Medium,55,Enforcer,33, freud2b,2418.0
IS,Medium,55,Enforcer,34, Leisetreter,2411.0
IS,Medium,55,Enforcer,35, pilot36,2409.0
IS,Medium,55,Enforcer,36, CrazyBullets,2389.0
IS,Medium,55,Enforcer,37, thunarbjorn,2382.0
IS,Medium,55,Enforcer,38, OJohn,2380.0
IS,Medium,55,Enforcer,39, Alienized,2375.0
IS,Medium,55,Enforcer,40, Husker Adama,2367.0
IS,Medium,55,Enforcer,41, Henkijo,2335.0
IS,Medium,55,Enforcer,42, Thanatos XT,2318.0
IS,Medium,55,Enforcer,43, Kheigar,2317.0
IS,Medium,55,Enforcer,44, Ducciojzr,2317.0
IS,Medium,55,Enforcer,45, Kubernetes,2291.0
IS,Medium,55,Enforcer,46, trickster234,2290.0
IS,Medium,55,Enforcer,47, RJF Volkodav,2280.0
IS,Medium,55,Enforcer,48, Sprynt,2279.0
IS,Medium,55,Enforcer,49, SLICKNIFTY,2270.0
IS,Medium,55,Enforcer,50, DanTheMayTagMan,2253.0
IS,Medium,55,Enforcer,51, Pliky,2248.0
IS,Medium,55,Enforcer,52, Mau Gli,2234.0
IS,Medium,55,Enforcer,53, ImyerHuckleberry,2223.0
IS,Medium,55,Enforcer,54, DevlinCognito,2167.0
IS,Medium,55,Enforcer,55, Ritter von der traurigen Gestalt,2162.0
IS,Medium,55,Enforcer,56, Jack D,2144.0
IS,Medium,55,Enforcer,57, HenryMorgan,2124.0
IS,Medium,55,Enforcer,58, ColonelKane,2104.0
IS,Medium,55,Enforcer,59, redbellyblack,2082.0
IS,Medium,55,Enforcer,60, Sdragon01,2076.0
IS,Medium,55,Enforcer,61, Robi a gall Hungary,2060.0
IS,Medium,55,Enforcer,62, Surn,2054.0
IS,Medium,55,Enforcer,63, Wolf10,2054.0
IS,Medium,55,Enforcer,64, LasBlast,2044.0
IS,Medium,55,Enforcer,65, Lawnug,2044.0
IS,Medium,55,Enforcer,66, Tsangdhori,2018.0
IS,Medium,55,Enforcer,67, Hoernchen,2015.0
IS,Medium,55,Enforcer,68, ForestWolf,2012.0
IS,Medium,55,Enforcer,69, theman265,2009.0
IS,Medium,55,Enforcer,70, Treechomp,2003.0
IS,Medium,55,Enforcer,71, The Joker King,1978.0
IS,Medium,55,Enforcer,72, Hairball359,1971.0
IS,Medium,55,Enforcer,73, Bone Raven,1960.0
IS,Medium,55,Enforcer,74, Official Human Shield,1952.0
IS,Medium,55,Enforcer,75, D G P,1946.0
IS,Medium,55,Griffin,1, Suvara,3760.0
IS,Medium,55,Griffin,2, Zorndyke,3483.0
IS,Medium,55,Griffin,3, Colonel ONeill,3372.0
IS,Medium,55,Griffin,4, Sho sa ShinYodama,3303.0
IS,Medium,55,Griffin,5, The Real Rick Hunter,3225.0
IS,Medium,55,Griffin,6, TexvoR,3127.0
IS,Medium,55,Griffin,7, Haymakr,3091.0
IS,Medium,55,Griffin,8, Michal R,3034.0
IS,Medium,55,Griffin,9, original vog,3008.0
IS,Medium,55,Griffin,10, Erdamon,2999.0
IS,Medium,55,Griffin,11, Alexplode,2943.0
IS,Medium,55,Griffin,12, Candace AIIard Liao,2925.0
IS,Medium,55,Griffin,13, tml brian,2831.0
IS,Medium,55,Griffin,14, Dryer,2769.0
IS,Medium,55,Griffin,15, Adam 01 01 01,2748.0
IS,Medium,55,Griffin,16, Werri Neiss,2715.0
IS,Medium,55,Griffin,17, Ogvai Ogvai Helmschrott,2675.0
IS,Medium,55,Griffin,18, TrodoHD,2667.0
IS,Medium,55,Griffin,19, Luminiferous,2646.0
IS,Medium,55,Griffin,20, Marius Arkadius,2644.0
IS,Medium,55,Griffin,21, Assassin777,2631.0
IS,Medium,55,Griffin,22, HardBoiledEg,2631.0
IS,Medium,55,Griffin,23, MozukuGreat,2595.0
IS,Medium,55,Griffin,24, Stitchedup,2579.0
IS,Medium,55,Griffin,25, Igor Kozyrev,2560.0
IS,Medium,55,Griffin,26, Heron235,2531.0
IS,Medium,55,Griffin,27, MG Action,2527.0
IS,Medium,55,Griffin,28, Modcomplex,2517.0
IS,Medium,55,Griffin,29, FiveGorillaz,2486.0
IS,Medium,55,Griffin,30, RJF Volkodav,2486.0
IS,Medium,55,Griffin,31, Allrighty,2484.0
IS,Medium,55,Griffin,32, Nammuz,2464.0
IS,Medium,55,Griffin,33, Prins Dorin,2461.0
IS,Medium,55,Griffin,34, PanzerMagier,2430.0
IS,Medium,55,Griffin,35, Sir Albrecht,2408.0
IS,Medium,55,Griffin,36, Inuendo,2407.0
IS,Medium,55,Griffin,37, Password1234,2404.0
IS,Medium,55,Griffin,38, capt potato,2376.0
IS,Medium,55,Griffin,39, Any Chance of Peace,2370.0
IS,Medium,55,Griffin,40, armitage,2361.0
IS,Medium,55,Griffin,41, Asz,2361.0
IS,Medium,55,Griffin,42, silvercheckmate,2355.0
IS,Medium,55,Griffin,43, Dens,2347.0
IS,Medium,55,Griffin,44, crymoa,2335.0
IS,Medium,55,Griffin,45, Ardwolf,2292.0
IS,Medium,55,Griffin,46, Padde,2280.0
IS,Medium,55,Griffin,47, LazerTag,2273.0
IS,Medium,55,Griffin,48, Fouracres,2271.0
IS,Medium,55,Griffin,49, Dragonkindred,2270.0
IS,Medium,55,Griffin,50, Johnny05,2256.0
IS,Medium,55,Griffin,51, Poonbahbah,2235.0
IS,Medium,55,Griffin,52, Greeneye,2210.0
IS,Medium,55,Griffin,53, 14th brother Wolf,2210.0
IS,Medium,55,Griffin,54, Bajandevil,2205.0
IS,Medium,55,Griffin,55, bleeche,2191.0
IS,Medium,55,Griffin,56, Loreina,2183.0
IS,Medium,55,Griffin,57, Laughing Fat Man,2172.0
IS,Medium,55,Griffin,58, Roswell Tin,2169.0
IS,Medium,55,Griffin,59, D1SC0 LEM0NADE,2158.0
IS,Medium,55,Griffin,60, Solias,2146.0
IS,Medium,55,Griffin,61, boz198,2145.0
IS,Medium,55,Griffin,62, mooky,2143.0
IS,Medium,55,Griffin,63, Musel von Futz,2142.0
IS,Medium,55,Griffin,64, Trademark,2126.0
IS,Medium,55,Griffin,65, Mudkips9000,2126.0
IS,Medium,55,Griffin,66, Theaus,2123.0
IS,Medium,55,Griffin,67, Igchy,2112.0
IS,Medium,55,Griffin,68, Kirrdann,2108.0
IS,Medium,55,Griffin,69, WindChime,2105.0
IS,Medium,55,Griffin,70, Smokie9662,2094.0
IS,Medium,55,Griffin,71, IntroX,2091.0
IS,Medium,55,Griffin,72, Sagittarius Magnus,2088.0
IS,Medium,55,Griffin,73, xCico,2083.0
IS,Medium,55,Griffin,74, Flyingleanpocket,2083.0
IS,Medium,55,Griffin,75, THE DE NOMOLOS,2079.0
IS,Medium,50,Hunchback,1, psichih0lic,3758.0
IS,Medium,50,Hunchback,2, armitage,3559.0
IS,Medium,50,Hunchback,3, IL MECHWARRIOR,3316.0
IS,Medium,50,Hunchback,4, Red Comet1,3253.0
IS,Medium,50,Hunchback,5, Squirg,3204.0
IS,Medium,50,Hunchback,6, Nightmare1,3110.0
IS,Medium,50,Hunchback,7, EyesBurn,2991.0
IS,Medium,50,Hunchback,8, Templar Dane,2986.0
IS,Medium,50,Hunchback,9, MHarmless,2951.0
IS,Medium,50,Hunchback,10, DRNemesis,2948.0
IS,Medium,50,Hunchback,11, AlphaDawn,2946.0
IS,Medium,50,Hunchback,12, Reality Sculptor,2936.0
IS,Medium,50,Hunchback,13, DevastatorM01,2825.0
IS,Medium,50,Hunchback,14, Aaziz,2785.0
IS,Medium,50,Hunchback,15, Unitless,2777.0
IS,Medium,50,Hunchback,16, PaquIS,2733.0
IS,Medium,50,Hunchback,17, SuperBall,2728.0
IS,Medium,50,Hunchback,18, Ingga Raokai,2728.0
IS,Medium,50,Hunchback,19, Dorn,2714.0
IS,Medium,50,Hunchback,20, Astronomical110,2691.0
IS,Medium,50,Hunchback,21, Rabtar,2672.0
IS,Medium,50,Hunchback,22, The Real Rick Hunter,2643.0
IS,Medium,50,Hunchback,23, gerOZ,2640.0
IS,Medium,50,Hunchback,24, Don Kiebals,2621.0
IS,Medium,50,Hunchback,25, Tweekn,2617.0
IS,Medium,50,Hunchback,26, Mainhunter,2614.0
IS,Medium,50,Hunchback,27, HRT,2589.0
IS,Medium,50,Hunchback,28, 3rdstorm,2588.0
IS,Medium,50,Hunchback,29, Titanus X,2577.0
IS,Medium,50,Hunchback,30, Dopjizzy,2567.0
IS,Medium,50,Hunchback,31, Traumfeuchte,2563.0
IS,Medium,50,Hunchback,32, Doubleshotofdecaf,2562.0
IS,Medium,50,Hunchback,33, HINOKAMI,2557.0
IS,Medium,50,Hunchback,34, Alexey 2008,2551.0
IS,Medium,50,Hunchback,35, Malikman,2521.0
IS,Medium,50,Hunchback,36, Rickrom,2518.0
IS,Medium,50,Hunchback,37, ELITENOOB69,2485.0
IS,Medium,50,Hunchback,38, saintforsale,2484.0
IS,Medium,50,Hunchback,39, Trygger,2480.0
IS,Medium,50,Hunchback,40, Inuendo,2450.0
IS,Medium,50,Hunchback,41, WALL-E,2418.0
IS,Medium,50,Hunchback,42, Lotarr,2375.0
IS,Medium,50,Hunchback,43, Doctor Death,2361.0
IS,Medium,50,Hunchback,44, GingerViru5,2359.0
IS,Medium,50,Hunchback,45, bigred78797,2348.0
IS,Medium,50,Hunchback,46, Scrubnasty,2345.0
IS,Medium,50,Hunchback,47, Buschmaki,2341.0
IS,Medium,50,Hunchback,48, McMadMax,2326.0
IS,Medium,50,Hunchback,49, RDL Set,2314.0
IS,Medium,50,Hunchback,50, MR ANDY,2307.0
IS,Medium,50,Hunchback,51, Gyric,2285.0
IS,Medium,50,Hunchback,52, Wecx,2284.0
IS,Medium,50,Hunchback,53, Luckedge,2283.0
IS,Medium,50,Hunchback,54, YthaQ,2281.0
IS,Medium,50,Hunchback,55, Sheriffroot,2274.0
IS,Medium,50,Hunchback,56, Loptrsson,2256.0
IS,Medium,50,Hunchback,57, T O R C,2254.0
IS,Medium,50,Hunchback,58, AgBaphomet,2250.0
IS,Medium,50,Hunchback,59, Arendelft,2249.0
IS,Medium,50,Hunchback,60, Hakwa,2236.0
IS,Medium,50,Hunchback,61, Weagles,2226.0
IS,Medium,50,Hunchback,62, Hargen,2214.0
IS,Medium,50,Hunchback,63, Damchan,2202.0
IS,Medium,50,Hunchback,64, SurlyCat,2201.0
IS,Medium,50,Hunchback,65, MoonlightShadow,2197.0
IS,Medium,50,Hunchback,66, Noodlenoggin,2192.0
IS,Medium,50,Hunchback,67, Cygone,2190.0
IS,Medium,50,Hunchback,68, Sierra Six,2186.0
IS,Medium,50,Hunchback,69, Gunslinger76,2182.0
IS,Medium,50,Hunchback,70, Hotthedd,2178.0
IS,Medium,50,Hunchback,71, MikTek,2161.0
IS,Medium,50,Hunchback,72, Mechwondo,2155.0
IS,Medium,50,Hunchback,73, Daelen Rottiger,2149.0
IS,Medium,50,Hunchback,74, BogGnarr,2145.0
IS,Medium,50,Hunchback,75, ToxicMeltdown,2142.0
Clan,Medium,50,Hunchback IIC,1, Colonel ONeill,4034.0
Clan,Medium,50,Hunchback IIC,2, Vorteex,3896.0
Clan,Medium,50,Hunchback IIC,3, Ripovski,3644.0
Clan,Medium,50,Hunchback IIC,4, Kossi,3607.0
Clan,Medium,50,Hunchback IIC,5, Viscaer,3599.0
Clan,Medium,50,Hunchback IIC,6, Magic Pain Glove,3552.0
Clan,Medium,50,Hunchback IIC,7, Spectronic,3497.0
Clan,Medium,50,Hunchback IIC,8, Lurch98,3462.0
Clan,Medium,50,Hunchback IIC,9, Hardoc,3419.0
Clan,Medium,50,Hunchback IIC,10, 80841K,3316.0
Clan,Medium,50,Hunchback IIC,11, AMMOEXPLOSION,3288.0
Clan,Medium,50,Hunchback IIC,12, CTapuk noxa6bl4,3196.0
Clan,Medium,50,Hunchback IIC,13, the0r1st,3178.0
Clan,Medium,50,Hunchback IIC,14, RePlayBoy101,3172.0
Clan,Medium,50,Hunchback IIC,15, DIRECT0R,3143.0
Clan,Medium,50,Hunchback IIC,16, IDee,3132.0
Clan,Medium,50,Hunchback IIC,17, K O N D 0,3120.0
Clan,Medium,50,Hunchback IIC,18, Dahhak,3118.0
Clan,Medium,50,Hunchback IIC,19, Jman5,3099.0
Clan,Medium,50,Hunchback IIC,20, Bulletsponge0,3056.0
Clan,Medium,50,Hunchback IIC,21, ALKALIN3,2990.0
Clan,Medium,50,Hunchback IIC,22, NuTotalNoob,2987.0
Clan,Medium,50,Hunchback IIC,23, Groundpound Devalis,2938.0
Clan,Medium,50,Hunchback IIC,24, Tariel,2926.0
Clan,Medium,50,Hunchback IIC,25, Nygen,2921.0
Clan,Medium,50,Hunchback IIC,26, DarkRyoken,2916.0
Clan,Medium,50,Hunchback IIC,27, Mainhunter,2901.0
Clan,Medium,50,Hunchback IIC,28, Rexxxxxxxxx,2893.0
Clan,Medium,50,Hunchback IIC,29, SlinkyTheProphet,2886.0
Clan,Medium,50,Hunchback IIC,30, silvercheckmate,2882.0
Clan,Medium,50,Hunchback IIC,31, Blue Splint,2881.0
Clan,Medium,50,Hunchback IIC,32, Bob Jenkins,2875.0
Clan,Medium,50,Hunchback IIC,33, MrFrostseeker,2864.0
Clan,Medium,50,Hunchback IIC,34, fenrir,2848.0
Clan,Medium,50,Hunchback IIC,35, McHoshi,2847.0
Clan,Medium,50,Hunchback IIC,36, ExMaChIIInA,2841.0
Clan,Medium,50,Hunchback IIC,37, Morita,2840.0
Clan,Medium,50,Hunchback IIC,38, Exploits,2826.0
Clan,Medium,50,Hunchback IIC,39, Roy Stokrat,2822.0
Clan,Medium,50,Hunchback IIC,40, Tarakiller,2814.0
Clan,Medium,50,Hunchback IIC,41, PS akolade,2780.0
Clan,Medium,50,Hunchback IIC,42, MadCat02,2778.0
Clan,Medium,50,Hunchback IIC,43, Ghogiel,2769.0
Clan,Medium,50,Hunchback IIC,44, PholkLorr,2767.0
Clan,Medium,50,Hunchback IIC,45, BluntObject,2766.0
Clan,Medium,50,Hunchback IIC,46, iLLcapitan,2763.0
Clan,Medium,50,Hunchback IIC,47, 43Fenix,2755.0
Clan,Medium,50,Hunchback IIC,48, Sporkbender,2751.0
Clan,Medium,50,Hunchback IIC,49, Inuendo,2728.0
Clan,Medium,50,Hunchback IIC,50, BoxDrunken,2726.0
Clan,Medium,50,Hunchback IIC,51, Flashforce,2721.0
Clan,Medium,50,Hunchback IIC,52, T B0NE,2705.0
Clan,Medium,50,Hunchback IIC,53, 3D Action,2702.0
Clan,Medium,50,Hunchback IIC,54, stingray2000,2697.0
Clan,Medium,50,Hunchback IIC,55, Agita,2686.0
Clan,Medium,50,Hunchback IIC,56, ibins,2680.0
Clan,Medium,50,Hunchback IIC,57, ELdafa,2662.0
Clan,Medium,50,Hunchback IIC,58, Steelfangs Draagun,2651.0
Clan,Medium,50,Hunchback IIC,59, MagnumFury,2644.0
Clan,Medium,50,Hunchback IIC,60, deadmt,2638.0
Clan,Medium,50,Hunchback IIC,61, MechMan3050,2629.0
Clan,Medium,50,Hunchback IIC,62, Bashiba,2624.0
Clan,Medium,50,Hunchback IIC,63, Star Col Nicolai Malthus,2613.0
Clan,Medium,50,Hunchback IIC,64, Gettodachoppa,2607.0
Clan,Medium,50,Hunchback IIC,65, havalli,2588.0
Clan,Medium,50,Hunchback IIC,66, Beerlord,2584.0
Clan,Medium,50,Hunchback IIC,67, Quicksilverc5,2564.0
Clan,Medium,50,Hunchback IIC,68, Scienced,2559.0
Clan,Medium,50,Hunchback IIC,69, Eindridi,2552.0
Clan,Medium,50,Hunchback IIC,70, Llama Raider,2546.0
Clan,Medium,50,Hunchback IIC,71, Oddinator,2544.0
Clan,Medium,50,Hunchback IIC,72, SurlyCat,2536.0
Clan,Medium,50,Hunchback IIC,73, Ixis,2530.0
Clan,Medium,50,Hunchback IIC,74, Salient,2524.0
Clan,Medium,50,Hunchback IIC,75, Vlad Grendal,2518.0
Clan,Medium,45,Ice Ferret,1, Texhnolyze IIC,3656.0
Clan,Medium,45,Ice Ferret,2, Aresye,3362.0
Clan,Medium,45,Ice Ferret,3, Dungeon Keeper,3361.0
Clan,Medium,45,Ice Ferret,4, unwary,3337.0
Clan,Medium,45,Ice Ferret,5, Stormie,3297.0
Clan,Medium,45,Ice Ferret,6, Ockex,3279.0
Clan,Medium,45,Ice Ferret,7, Cabal LV426,3255.0
Clan,Medium,45,Ice Ferret,8, NeuroToxic,3174.0
Clan,Medium,45,Ice Ferret,9, Kuritaclan,2983.0
Clan,Medium,45,Ice Ferret,10, vocifer,2900.0
Clan,Medium,45,Ice Ferret,11, kka,2734.0
Clan,Medium,45,Ice Ferret,12, Krivvan,2658.0
Clan,Medium,45,Ice Ferret,13, Inuendo,2651.0
Clan,Medium,45,Ice Ferret,14, tm10067,2630.0
Clan,Medium,45,Ice Ferret,15, Ariloc,2607.0
Clan,Medium,45,Ice Ferret,16, InchKey,2550.0
Clan,Medium,45,Ice Ferret,17, ENOVA,2549.0
Clan,Medium,45,Ice Ferret,18, Breestol,2533.0
Clan,Medium,45,Ice Ferret,19, RasputiN,2527.0
Clan,Medium,45,Ice Ferret,20, Mad Pig,2479.0
Clan,Medium,45,Ice Ferret,21, CougariusMaximusXCI,2404.0
Clan,Medium,45,Ice Ferret,22, FirefrogsWrath,2402.0
Clan,Medium,45,Ice Ferret,23, Red-Mattila,2380.0
Clan,Medium,45,Ice Ferret,24, Detoxication,2317.0
Clan,Medium,45,Ice Ferret,25, J Cosmo,2309.0
Clan,Medium,45,Ice Ferret,26, jdczk,2298.0
Clan,Medium,45,Ice Ferret,27, Vlad Striker,2277.0
Clan,Medium,45,Ice Ferret,28, chocolatelovesi,2272.0
Clan,Medium,45,Ice Ferret,29, Lightning333,2265.0
Clan,Medium,45,Ice Ferret,30, Mortmain Ravenwood,2238.0
Clan,Medium,45,Ice Ferret,31, Dark Wooki33 IIC,2220.0
Clan,Medium,45,Ice Ferret,32, Greyfoxx,2196.0
Clan,Medium,45,Ice Ferret,33, A Stunned Norwegian Blue,2190.0
Clan,Medium,45,Ice Ferret,34, AriCri,2152.0
Clan,Medium,45,Ice Ferret,35, MyLegsAreOkay,2139.0
Clan,Medium,45,Ice Ferret,36, Lunatic NEo,2127.0
Clan,Medium,45,Ice Ferret,37, KSagamor,2125.0
Clan,Medium,45,Ice Ferret,38, El Nota,2119.0
Clan,Medium,45,Ice Ferret,39, CGB Smarragat,2085.0
Clan,Medium,45,Ice Ferret,40, LovingTeapot,2079.0
Clan,Medium,45,Ice Ferret,41, BIitzkrieg,2065.0
Clan,Medium,45,Ice Ferret,42, Luceran,2061.0
Clan,Medium,45,Ice Ferret,43, Fox4,2059.0
Clan,Medium,45,Ice Ferret,44, DJshadowflight,2020.0
Clan,Medium,45,Ice Ferret,45, TwinkyOverlord,2019.0
Clan,Medium,45,Ice Ferret,46, bdevenom,2003.0
Clan,Medium,45,Ice Ferret,47, Tansut,2000.0
Clan,Medium,45,Ice Ferret,48, YpaH,1977.0
Clan,Medium,45,Ice Ferret,49, Yaarh,1975.0
Clan,Medium,45,Ice Ferret,50, 1 21 Giggawatts,1961.0
Clan,Medium,45,Ice Ferret,51, Super Metroid,1943.0
Clan,Medium,45,Ice Ferret,52, StrykerNynja,1942.0
Clan,Medium,45,Ice Ferret,53, Einhanded,1941.0
Clan,Medium,45,Ice Ferret,54, Nasp,1940.0
Clan,Medium,45,Ice Ferret,55, BurroTile,1938.0
Clan,Medium,45,Ice Ferret,56, ibins,1931.0
Clan,Medium,45,Ice Ferret,57, IntroX,1930.0
Clan,Medium,45,Ice Ferret,58, Son of Woden,1915.0
Clan,Medium,45,Ice Ferret,59, Hydrothermia,1914.0
Clan,Medium,45,Ice Ferret,60, Kesanto,1896.0
Clan,Medium,45,Ice Ferret,61, LikeABoSSS,1883.0
Clan,Medium,45,Ice Ferret,62, Buehgler,1882.0
Clan,Medium,45,Ice Ferret,63, kesmai,1847.0
Clan,Medium,45,Ice Ferret,64, GreeceTrap,1820.0
Clan,Medium,45,Ice Ferret,65, PompouScarf,1820.0
Clan,Medium,45,Ice Ferret,66, Clayton M Abernathy,1814.0
Clan,Medium,45,Ice Ferret,67, Whoman63,1789.0
Clan,Medium,45,Ice Ferret,68, TheCallandor,1780.0
Clan,Medium,45,Ice Ferret,69, Romuluss,1778.0
Clan,Medium,45,Ice Ferret,70, O C K E,1742.0
Clan,Medium,45,Ice Ferret,71, Any Chance of Peace,1738.0
Clan,Medium,45,Ice Ferret,72, Mirage Jenius,1737.0
Clan,Medium,45,Ice Ferret,73, Croaker Munin,1716.0
Clan,Medium,45,Ice Ferret,74, HAMM2SEVEN,1694.0
Clan,Medium,45,Ice Ferret,75, Jack Wolfheart,1692.0
IS,Medium,55,Kintaro,1, Jay Z,3135.0
IS,Medium,55,Kintaro,2, Dungeon Keeper,3128.0
IS,Medium,55,Kintaro,3, shin k,3013.0
IS,Medium,55,Kintaro,4, crymoa,2958.0
IS,Medium,55,Kintaro,5, Highbridge,2911.0
IS,Medium,55,Kintaro,6, Mechwondo,2880.0
IS,Medium,55,Kintaro,7, HumpingBunny,2871.0
IS,Medium,55,Kintaro,8, MechPorn,2837.0
IS,Medium,55,Kintaro,9, SgtKinCaiD,2836.0
IS,Medium,55,Kintaro,10, GER Greensix,2774.0
IS,Medium,55,Kintaro,11, Finring,2649.0
IS,Medium,55,Kintaro,12, Da Red Goes DA FASTA,2637.0
IS,Medium,55,Kintaro,13, Zomfear,2620.0
IS,Medium,55,Kintaro,14, Mariner1986,2591.0
IS,Medium,55,Kintaro,15, Totathy,2572.0
IS,Medium,55,Kintaro,16, Meatroid,2567.0
IS,Medium,55,Kintaro,17, conrad jet,2507.0
IS,Medium,55,Kintaro,18, Commander Lemming,2478.0
IS,Medium,55,Kintaro,19, E P O S,2475.0
IS,Medium,55,Kintaro,20, Jamaicca,2466.0
IS,Medium,55,Kintaro,21, rozinanton,2462.0
IS,Medium,55,Kintaro,22, sCOREscream,2454.0
IS,Medium,55,Kintaro,23, Siegegun,2444.0
IS,Medium,55,Kintaro,24, Dettmam,2415.0
IS,Medium,55,Kintaro,25, Azzeal,2413.0
IS,Medium,55,Kintaro,26, Stwur,2407.0
IS,Medium,55,Kintaro,27, Faesul,2386.0
IS,Medium,55,Kintaro,28, oldman,2365.0
IS,Medium,55,Kintaro,29, Darcc,2356.0
IS,Medium,55,Kintaro,30, Staude,2329.0
IS,Medium,55,Kintaro,31, Rocket Gnome,2317.0
IS,Medium,55,Kintaro,32, Ooorky,2316.0
IS,Medium,55,Kintaro,33, niko0922,2311.0
IS,Medium,55,Kintaro,34, mr bear,2280.0
IS,Medium,55,Kintaro,35, Private Green,2274.0
IS,Medium,55,Kintaro,36, air141414,2258.0
IS,Medium,55,Kintaro,37, Xolani,2254.0
IS,Medium,55,Kintaro,38, JoanTheLiar,2247.0
IS,Medium,55,Kintaro,39, Quicksilverc5,2234.0
IS,Medium,55,Kintaro,40, MonPax,2219.0
IS,Medium,55,Kintaro,41, Fitzhampton,2207.0
IS,Medium,55,Kintaro,42, CenterMass,2191.0
IS,Medium,55,Kintaro,43, Webel,2188.0
IS,Medium,55,Kintaro,44, Spyder29,2160.0
IS,Medium,55,Kintaro,45, fousek69,2159.0
IS,Medium,55,Kintaro,46, Jenks,2158.0
IS,Medium,55,Kintaro,47, StormeyeAC,2158.0
IS,Medium,55,Kintaro,48, TwitchTrainsyTV,2148.0
IS,Medium,55,Kintaro,49, Max The Mad Mechhead,2135.0
IS,Medium,55,Kintaro,50, K19,2135.0
IS,Medium,55,Kintaro,51, Baron Wasteland,2118.0
IS,Medium,55,Kintaro,52, anfadern,2117.0
IS,Medium,55,Kintaro,53, Dr Upgrayedd,2108.0
IS,Medium,55,Kintaro,54, Kainiak,2108.0
IS,Medium,55,Kintaro,55, O_DeviL,2098.0
IS,Medium,55,Kintaro,56, Scott Ewers,2082.0
IS,Medium,55,Kintaro,57, Stay on Target,2080.0
IS,Medium,55,Kintaro,58, Crotch RockIt,2079.0
IS,Medium,55,Kintaro,59, BIG BOSS Tom Kane,2073.0
IS,Medium,55,Kintaro,60, kingcom,2050.0
IS,Medium,55,Kintaro,61, Abash,1975.0
IS,Medium,55,Kintaro,62, Karl the Plumber,1974.0
IS,Medium,55,Kintaro,63, Ashtl2ay,1964.0
IS,Medium,55,Kintaro,64, Ritter ohne Furcht und Tadel,1957.0
IS,Medium,55,Kintaro,65, percolated1,1949.0
IS,Medium,55,Kintaro,66, Stormtempter,1947.0
IS,Medium,55,Kintaro,67, Loughlan,1929.0
IS,Medium,55,Kintaro,68, flunker,1920.0
IS,Medium,55,Kintaro,69, Corrupted File,1912.0
IS,Medium,55,Kintaro,70, Hisashi No Oni,1910.0
IS,Medium,55,Kintaro,71, Trademark,1903.0
IS,Medium,55,Kintaro,72, Ken Falco,1891.0
IS,Medium,55,Kintaro,73, Rabid Saint,1885.0
IS,Medium,55,Kintaro,74, stupidfat,1885.0
